15726,2,2,3,18.16,0.00,0.00,-16.81,0.00,15.27,-0.13,7,0,0
15826,2,2,3,20.90,0.00,0.00,-19.60,0.00,18.09,-0.13,10,0,0
15936,2,2,3,23.51,0.00,0.00,-23.51,0.00,21.17,-0.13,25,0,0
16036,2,2,3,25.98,0.00,0.00,-25.98,0.00,24.25,-0.13,11,0,0
16136,2,2,3,28.28,0.00,0.00,-28.28,0.00,26.54,-0.13,10,0,0
16247,2,2,3,30.42,0.00,0.00,-30.42,0.00,29.18,-0.13,2,0,0
16347,2,2,3,32.36,0.00,0.00,-32.36,0.00,30.67,-0.13,6,0,0
16447,2,2,3,34.11,0.00,0.00,-34.11,0.00,32.52,-0.13,8,0,0
16547,2,2,3,35.64,0.00,0.00,-35.64,0.00,34.10,-0.13,10,0,0
16647,2,2,3,36.95,0.00,0.00,-36.95,0.00,35.51,-0.13,8,0,0
16747,2,2,3,38.04,0.00,0.00,-38.04,0.00,36.74,-0.13,9,0,0
16857,2,2,3,38.89,0.00,0.00,-38.89,0.00,37.98,-0.13,8,0,0
16968,2,2,3,39.72,0.00,0.00,-39.51,0.00,38.77,-0.13,8,0,0
17077,2,2,3,39.97,0.00,0.00,-39.97,0.00,39.30,-0.13,9,0,0
17187,2,2,3,39.97,0.00,0.00,-39.97,0.00,39.47,-0.13,7,0,0
17287,2,2,3,39.72,0.00,0.00,-39.72,0.00,39.47,-0.13,2,0,0
17387,2,2,3,39.23,0.00,0.00,-39.23,0.00,39.38,-0.13,-2,0,0
17487,2,2,3,38.50,0.00,0.00,-38.50,0.00,39.12,-0.13,-9,0,0
17597,2,2,3,37.53,0.00,0.00,-37.53,0.00,38.42,-0.13,1,0,0
17708,2,2,3,36.33,0.00,0.00,-36.33,0.00,37.27,-0.13,1,0,0
17818,2,2,3,34.10,0.00,0.00,-34.90,0.00,35.60,-0.13,-6,0,0
17918,2,2,3,32.36,0.00,0.00,-33.26,0.00,34.37,-0.13,-4,0,0
18028,2,2,3,30.42,0.00,0.00,-30.42,0.00,32.17,-0.13,-17,0,0
18128,2,2,3,28.28,0.00,0.00,-29.30,0.00,30.41,-0.13,0,0,0
18237,2,2,3,25.98,0.00,0.00,-25.98,0.00,28.03,-0.13,-9,0,0
18337,2,2,3,23.51,0.00,0.00,-23.51,0.00,25.66,-0.13,-10,0,0
18437,2,2,3,20.90,0.00,0.00,-20.90,0.00,23.19,-0.13,-37,0,0
18537,2,2,3,18.16,0.00,0.00,-18.16,0.00,20.20,-0.13,-3,0,0
18637,2,2,3,15.31,0.00,0.00,-15.31,0.00,17.47,-0.13,1,0,0
18737,2,2,3,12.36,0.00,0.00,-12.36,0.00,14.66,-0.13,5,0,0
18837,2,2,3,9.34,0.00,0.00,-9.34,0.00,11.75,-0.13,-5,0,0
18937,2,2,3,6.26,0.00,0.00,-6.26,0.00,8.50,-0.13,-10,0,0
19047,2,2,3,3.14,0.00,0.00,-3.14,0.00,4.80,-0.13,-6,0,0
19147,2,2,3,0.00,0.00,0.00,0.00,0.00,2.34,-0.13,-26,0,0
19247,2,2,3,-3.14,0.00,0.00,3.14,0.00,-0.92,-0.13,-29,0,0
19358,2,2,3,-6.26,0.00,0.00,6.26,0.00,-4.62,-0.13,-7,0,0
19458,2,2,3,-9.34,0.00,0.00,9.34,0.00,-7.52,-0.13,-8,0,0
19558,2,2,3,-12.36,0.00,0.00,12.36,0.00,-10.60,-0.13,-10,0,0
